ts,hour,day,week,month,year,weekday
1543214917796,6,26,48,11,2018,0
1543215095796,6,26,48,11,2018,0
1543215149796,6,26,48,11,2018,0
1543215354796,6,26,48,11,2018,0
1543215367796,6,26,48,11,2018,0
1543215607796,7,26,48,11,2018,0
1543215701796,7,26,48,11,2018,0
1543215859796,7,26,48,11,2018,0
1543216108796,7,26,48,11,2018,0
1543216490796,7,26,48,11,2018,0
1543216620796,7,26,48,11,2018,0
1543216746796,7,26,48,11,2018,0
1543217081796,7,26,48,11,2018,0
1543217917796,7,26,48,11,2018,0
1543217943796,7,26,48,11,2018,0
1543218112796,7,26,48,11,2018,0
1543218125796,7,26,48,11,2018,0
1543218311796,7,26,48,11,2018,0
1543218414796,7,26,48,11,2018,0
1543218415796,7,26,48,11,2018,0
1543218541796,7,26,48,11,2018,0
1543218745796,7,26,48,11,2018,0
1543218895796,7,26,48,11,2018,0
1543219146796,7,26,48,11,2018,0
1543219406796,8,26,48,11,2018,0
1543219679796,8,26,48,11,2018,0
1543219841796,8,26,48,11,2018,0
1543220044796,8,26,48,11,2018,0
1543220046796,8,26,48,11,2018,0
1543220241796,8,26,48,11,2018,0
1543220549796,8,26,48,11,2018,0
1543220665796,8,26,48,11,2018,0
1543220835796,8,26,48,11,2018,0
1543220928796,8,26,48,11,2018,0
1543221057796,8,26,48,11,2018,0
1543221137796,8,26,48,11,2018,0
1543221239796,8,26,48,11,2018,0
1543221397796,8,26,48,11,2018,0
1543221444796,8,26,48,11,2018,0
1543221663796,8,26,48,11,2018,0
1543221709796,8,26,48,11,2018,0
1543221882796,8,26,48,11,2018,0
1543221964796,8,26,48,11,2018,0
1543222083796,8,26,48,11,2018,0
1543222106796,8,26,48,11,2018,0
1543222284796,8,26,48,11,2018,0
1543222376796,8,26,48,11,2018,0
1543222480796,8,26,48,11,2018,0
1543222595796,8,26,48,11,2018,0
1543222596796,8,26,48,11,2018,0
1543222646796,8,26,48,11,2018,0
1543226196796,9,26,48,11,2018,0
1543226410796,10,26,48,11,2018,0
1543226550796,10,26,48,11,2018,0
1543227097796,10,26,48,11,2018,0
1543227660796,10,26,48,11,2018,0
1543228677796,10,26,48,11,2018,0
1543228683796,10,26,48,11,2018,0
1543228693796,10,26,48,11,2018,0
1543228923796,10,26,48,11,2018,0
1543229098796,10,26,48,11,2018,0
1543229148796,10,26,48,11,2018,0
1543229339796,10,26,48,11,2018,0
1543229554796,10,26,48,11,2018,0
1543229766796,10,26,48,11,2018,0
1543229941796,10,26,48,11,2018,0
1543230289796,11,26,48,11,2018,0
1543230542796,11,26,48,11,2018,0
1543230758796,11,26,48,11,2018,0
1543231001796,11,26,48,11,2018,0
1543231260796,11,26,48,11,2018,0
1543231478796,11,26,48,11,2018,0
1543231631796,11,26,48,11,2018,0
1543231814796,11,26,48,11,2018,0
1543232151796,11,26,48,11,2018,0
1543232406796,11,26,48,11,2018,0
1543232597796,11,26,48,11,2018,0
1543233210796,11,26,48,11,2018,0
1543233528796,11,26,48,11,2018,0
1543233847796,12,26,48,11,2018,0
1543234089796,12,26,48,11,2018,0
1543234288796,12,26,48,11,2018,0
1543234289796,12,26,48,11,2018,0
1543234293796,12,26,48,11,2018,0
1543234404796,12,26,48,11,2018,0
1543234476796,12,26,48,11,2018,0
1543234659796,12,26,48,11,2018,0
1543234673796,12,26,48,11,2018,0
1543234814796,12,26,48,11,2018,0
1543235031796,12,26,48,11,2018,0
1543235255796,12,26,48,11,2018,0
1543235397796,12,26,48,11,2018,0
1543235647796,12,26,48,11,2018,0
1543235691796,12,26,48,11,2018,0
1543235713796,12,26,48,11,2018,0
1543235938796,12,26,48,11,2018,0
1543236038796,12,26,48,11,2018,0
1543236314796,12,26,48,11,2018,0
1543236327796,12,26,48,11,2018,0
1543236573796,12,26,48,11,2018,0
1543236744796,12,26,48,11,2018,0
1543236877796,12,26,48,11,2018,0
1543236931796,12,26,48,11,2018,0
1543237133796,12,26,48,11,2018,0
1543237139796,12,26,48,11,2018,0
1543237338796,13,26,48,11,2018,0
1543237809796,13,26,48,11,2018,0
1543238046796,13,26,48,11,2018,0
1543238262796,13,26,48,11,2018,0
1543238469796,13,26,48,11,2018,0
1543238744796,13,26,48,11,2018,0
1543238833796,13,26,48,11,2018,0
1543238853796,13,26,48,11,2018,0
1543238922796,13,26,48,11,2018,0
1543239045796,13,26,48,11,2018,0
1543239055796,13,26,48,11,2018,0
1543239086796,13,26,48,11,2018,0
1543239117796,13,26,48,11,2018,0
1543239292796,13,26,48,11,2018,0
1543239559796,13,26,48,11,2018,0
1543239573796,13,26,48,11,2018,0
1543239775796,13,26,48,11,2018,0
1543239800796,13,26,48,11,2018,0
1543240018796,13,26,48,11,2018,0
1543240055796,13,26,48,11,2018,0
1543240192796,13,26,48,11,2018,0
1543240210796,13,26,48,11,2018,0
1543240402796,13,26,48,11,2018,0
1543240481796,13,26,48,11,2018,0
1543240515796,13,26,48,11,2018,0
1543240517796,13,26,48,11,2018,0
1543240741796,13,26,48,11,2018,0
1543240808796,14,26,48,11,2018,0
1543241071796,14,26,48,11,2018,0
1543241098796,14,26,48,11,2018,0
1543241142796,14,26,48,11,2018,0
1543241330796,14,26,48,11,2018,0
1543241373796,14,26,48,11,2018,0
1543241464796,14,26,48,11,2018,0
1543241664796,14,26,48,11,2018,0
1543241727796,14,26,48,11,2018,0
1543241736796,14,26,48,11,2018,0
1543241935796,14,26,48,11,2018,0
1543241976796,14,26,48,11,2018,0
1543242012796,14,26,48,11,2018,0
1543242158796,14,26,48,11,2018,0
1543242191796,14,26,48,11,2018,0
1543242192796,14,26,48,11,2018,0
1543242433796,14,26,48,11,2018,0
1543242476796,14,26,48,11,2018,0
1543242650796,14,26,48,11,2018,0
1543242774796,14,26,48,11,2018,0
1543242857796,14,26,48,11,2018,0
1543243012796,14,26,48,11,2018,0
1543243057796,14,26,48,11,2018,0
1543243177796,14,26,48,11,2018,0
1543243242796,14,26,48,11,2018,0
1543243253796,14,26,48,11,2018,0
1543243387796,14,26,48,11,2018,0
1543243561796,14,26,48,11,2018,0
1543243608796,14,26,48,11,2018,0
1543243648796,14,26,48,11,2018,0
1543243748796,14,26,48,11,2018,0
1543243885796,14,26,48,11,2018,0
1543243987796,14,26,48,11,2018,0
1543244168796,14,26,48,11,2018,0
1543244298796,14,26,48,11,2018,0
1543244397796,14,26,48,11,2018,0
1543244481796,15,26,48,11,2018,0
1543244530796,15,26,48,11,2018,0
1543244717796,15,26,48,11,2018,0
1543244744796,15,26,48,11,2018,0
1543244829796,15,26,48,11,2018,0
1543244954796,15,26,48,11,2018,0
1543245184796,15,26,48,11,2018,0
1543245456796,15,26,48,11,2018,0
1543245500796,15,26,48,11,2018,0
1543245612796,15,26,48,11,2018,0
1543245625796,15,26,48,11,2018,0
1543245706796,15,26,48,11,2018,0
1543245904796,15,26,48,11,2018,0
1543245918796,15,26,48,11,2018,0
1543245965796,15,26,48,11,2018,0
1543246151796,15,26,48,11,2018,0
1543246200796,15,26,48,11,2018,0
1543246271796,15,26,48,11,2018,0
1543246391796,15,26,48,11,2018,0
1543246436796,15,26,48,11,2018,0
1543246487796,15,26,48,11,2018,0
1543246553796,15,26,48,11,2018,0
1543246634796,15,26,48,11,2018,0
1543246673796,15,26,48,11,2018,0
1543246791796,15,26,48,11,2018,0
1543246827796,15,26,48,11,2018,0
1543246892796,15,26,48,11,2018,0
1543247038796,15,26,48,11,2018,0
1543247069796,15,26,48,11,2018,0
1543247082796,15,26,48,11,2018,0
1543247256796,15,26,48,11,2018,0
1543247261796,15,26,48,11,2018,0
1543247325796,15,26,48,11,2018,0
1543247355796,15,26,48,11,2018,0
1543247444796,15,26,48,11,2018,0
1543247563796,15,26,48,11,2018,0
1543247569796,15,26,48,11,2018,0
1543247709796,15,26,48,11,2018,0
1543247839796,15,26,48,11,2018,0
1543247840796,15,26,48,11,2018,0
1543248007796,16,26,48,11,2018,0
1543248116796,16,26,48,11,2018,0
1543248117796,16,26,48,11,2018,0
1543248164796,16,26,48,11,2018,0
1543253636796,17,26,48,11,2018,0
1543253872796,17,26,48,11,2018,0
1543254053796,17,26,48,11,2018,0
1543254254796,17,26,48,11,2018,0
1543254410796,17,26,48,11,2018,0
1543254691796,17,26,48,11,2018,0
1543255030796,17,26,48,11,2018,0
1543256239796,18,26,48,11,2018,0
1543256240796,18,26,48,11,2018,0
1543256360796,18,26,48,11,2018,0
1543256559796,18,26,48,11,2018,0
1543256579796,18,26,48,11,2018,0
1543256709796,18,26,48,11,2018,0
1543256710796,18,26,48,11,2018,0
1543256734796,18,26,48,11,2018,0
1543256819796,18,26,48,11,2018,0
1543257005796,18,26,48,11,2018,0
1543257066796,18,26,48,11,2018,0
1543257269796,18,26,48,11,2018,0
1543257495796,18,26,48,11,2018,0
1543257781796,18,26,48,11,2018,0
1543257816796,18,26,48,11,2018,0
1543258003796,18,26,48,11,2018,0
1543258099796,18,26,48,11,2018,0
1543258100796,18,26,48,11,2018,0
1543258118796,18,26,48,11,2018,0
1543258238796,18,26,48,11,2018,0
1543258417796,18,26,48,11,2018,0
1543258690796,18,26,48,11,2018,0
1543258897796,19,26,48,11,2018,0
1543259071796,19,26,48,11,2018,0
1543261049796,19,26,48,11,2018,0
1543261099796,19,26,48,11,2018,0
1543261315796,19,26,48,11,2018,0
1543262967796,20,26,48,11,2018,0
1543269756796,22,26,48,11,2018,0
1543279932796,0,27,48,11,2018,1
1543280209796,0,27,48,11,2018,1
1543280448796,1,27,48,11,2018,1
1543282396796,1,27,48,11,2018,1
1543282717796,1,27,48,11,2018,1
1543282886796,1,27,48,11,2018,1
1543290783796,3,27,48,11,2018,1
1543291714796,4,27,48,11,2018,1
1543291960796,4,27,48,11,2018,1
1543292320796,4,27,48,11,2018,1
1543292499796,4,27,48,11,2018,1
1543292542796,4,27,48,11,2018,1
1543292700796,4,27,48,11,2018,1
1543292701796,4,27,48,11,2018,1
1543292719796,4,27,48,11,2018,1
1543294087796,4,27,48,11,2018,1
1543294532796,4,27,48,11,2018,1
1543294545796,4,27,48,11,2018,1
1543295971796,5,27,48,11,2018,1
1543297181796,5,27,48,11,2018,1
1543298723796,6,27,48,11,2018,1
1543312040796,9,27,48,11,2018,1
1543312171796,9,27,48,11,2018,1
1543312394796,9,27,48,11,2018,1
1543312620796,9,27,48,11,2018,1
1543315088796,10,27,48,11,2018,1
1543315988796,10,27,48,11,2018,1
1543318535796,11,27,48,11,2018,1
1543318949796,11,27,48,11,2018,1
1543320048796,12,27,48,11,2018,1
1543320420796,12,27,48,11,2018,1
1543320684796,12,27,48,11,2018,1
1543320916796,12,27,48,11,2018,1
1543321170796,12,27,48,11,2018,1
1543321375796,12,27,48,11,2018,1
1543321596796,12,27,48,11,2018,1
1543321632796,12,27,48,11,2018,1
1543321853796,12,27,48,11,2018,1
1543321854796,12,27,48,11,2018,1
1543321899796,12,27,48,11,2018,1
1543321923796,12,27,48,11,2018,1
1543321924796,12,27,48,11,2018,1
1543322132796,12,27,48,11,2018,1
1543322317796,12,27,48,11,2018,1
1543322318796,12,27,48,11,2018,1
1543322430796,12,27,48,11,2018,1
1543322479796,12,27,48,11,2018,1
1543322493796,12,27,48,11,2018,1
1543322555796,12,27,48,11,2018,1
1543322741796,12,27,48,11,2018,1
1543322742796,12,27,48,11,2018,1
1543322800796,12,27,48,11,2018,1
1543323175796,12,27,48,11,2018,1
1543323176796,12,27,48,11,2018,1
1543323196796,12,27,48,11,2018,1
1543323198796,12,27,48,11,2018,1
1543323357796,12,27,48,11,2018,1
1543324170796,13,27,48,11,2018,1
1543325244796,13,27,48,11,2018,1
1543325418796,13,27,48,11,2018,1
1543325620796,13,27,48,11,2018,1
1543325826796,13,27,48,11,2018,1
1543326018796,13,27,48,11,2018,1
1543326994796,13,27,48,11,2018,1
1543327964796,14,27,48,11,2018,1
1543328193796,14,27,48,11,2018,1
1543328405796,14,27,48,11,2018,1
1543328590796,14,27,48,11,2018,1
1543328890796,14,27,48,11,2018,1
1543329125796,14,27,48,11,2018,1
1543329332796,14,27,48,11,2018,1
1543329717796,14,27,48,11,2018,1
1543329956796,14,27,48,11,2018,1
1543330180796,14,27,48,11,2018,1
1543333544796,15,27,48,11,2018,1
1543333618796,15,27,48,11,2018,1
1543333950796,15,27,48,11,2018,1
1543334150796,15,27,48,11,2018,1
1543334178796,15,27,48,11,2018,1
1543334345796,15,27,48,11,2018,1
1543334416796,16,27,48,11,2018,1
1543334624796,16,27,48,11,2018,1
1543334897796,16,27,48,11,2018,1
1543335086796,16,27,48,11,2018,1
1543335292796,16,27,48,11,2018,1
1543335380796,16,27,48,11,2018,1
1543335758796,16,27,48,11,2018,1
1543335842796,16,27,48,11,2018,1
1543335964796,16,27,48,11,2018,1
1543336067796,16,27,48,11,2018,1
1543336172796,16,27,48,11,2018,1
1543336520796,16,27,48,11,2018,1
1543336723796,16,27,48,11,2018,1
1543337238796,16,27,48,11,2018,1
1543337486796,16,27,48,11,2018,1
1543337497796,16,27,48,11,2018,1
1543337582796,16,27,48,11,2018,1
1543337743796,16,27,48,11,2018,1
1543337747796,16,27,48,11,2018,1
1543337755796,16,27,48,11,2018,1
1543337825796,16,27,48,11,2018,1
1543337930796,16,27,48,11,2018,1
1543338043796,17,27,48,11,2018,1
1543338138796,17,27,48,11,2018,1
1543338274796,17,27,48,11,2018,1
1543338323796,17,27,48,11,2018,1
1543338522796,17,27,48,11,2018,1
1543338543796,17,27,48,11,2018,1
1543338747796,17,27,48,11,2018,1
1543338883796,17,27,48,11,2018,1
1543338911796,17,27,48,11,2018,1
1543339081796,17,27,48,11,2018,1
1543339198796,17,27,48,11,2018,1
1543339365796,17,27,48,11,2018,1
1543339368796,17,27,48,11,2018,1
1543339523796,17,27,48,11,2018,1
1543339730796,17,27,48,11,2018,1
1543339969796,17,27,48,11,2018,1
1543340141796,17,27,48,11,2018,1
1543340252796,17,27,48,11,2018,1
1543340371796,17,27,48,11,2018,1
1543340469796,17,27,48,11,2018,1
1543340471796,17,27,48,11,2018,1
1543340647796,17,27,48,11,2018,1
1543340869796,17,27,48,11,2018,1
1543340926796,17,27,48,11,2018,1
1543341052796,17,27,48,11,2018,1
1543341053796,17,27,48,11,2018,1
1543341135796,17,27,48,11,2018,1
1543341216796,17,27,48,11,2018,1
1543341238796,17,27,48,11,2018,1
1543341239796,17,27,48,11,2018,1
1543341335796,17,27,48,11,2018,1
1543341350796,17,27,48,11,2018,1
1543341406796,17,27,48,11,2018,1
1543341456796,17,27,48,11,2018,1
1543341691796,18,27,48,11,2018,1
1543341716796,18,27,48,11,2018,1
1543341897796,18,27,48,11,2018,1
1543341930796,18,27,48,11,2018,1
1543342151796,18,27,48,11,2018,1
1543342152796,18,27,48,11,2018,1
1543342161796,18,27,48,11,2018,1
1543342300796,18,27,48,11,2018,1
1543342515796,18,27,48,11,2018,1
1543342728796,18,27,48,11,2018,1
1543342978796,18,27,48,11,2018,1
1543343198796,18,27,48,11,2018,1
1543343350796,18,27,48,11,2018,1
1543343652796,18,27,48,11,2018,1
1543343704796,18,27,48,11,2018,1
1543343875796,18,27,48,11,2018,1
1543343969796,18,27,48,11,2018,1
1543343976796,18,27,48,11,2018,1
1543344000796,18,27,48,11,2018,1
1543344122796,18,27,48,11,2018,1
1543344240796,18,27,48,11,2018,1
1543344436796,18,27,48,11,2018,1
1543344564796,18,27,48,11,2018,1
1543344661796,18,27,48,11,2018,1
1543344749796,18,27,48,11,2018,1
1543344772796,18,27,48,11,2018,1
1543344778796,18,27,48,11,2018,1
1543344837796,18,27,48,11,2018,1
1543344974796,18,27,48,11,2018,1
1543345059796,18,27,48,11,2018,1
1543345269796,19,27,48,11,2018,1
1543345342796,19,27,48,11,2018,1
1543345508796,19,27,48,11,2018,1
1543345628796,19,27,48,11,2018,1
1543345814796,19,27,48,11,2018,1
1543345855796,19,27,48,11,2018,1
1543345941796,19,27,48,11,2018,1
1543346000796,19,27,48,11,2018,1
1543346007796,19,27,48,11,2018,1
1543346120796,19,27,48,11,2018,1
1543346159796,19,27,48,11,2018,1
1543346411796,19,27,48,11,2018,1
1543346413796,19,27,48,11,2018,1
1543346599796,19,27,48,11,2018,1
1543346609796,19,27,48,11,2018,1
1543347038796,19,27,48,11,2018,1
1543347060796,19,27,48,11,2018,1
1543347079796,19,27,48,11,2018,1
1543347288796,19,27,48,11,2018,1
1543347338796,19,27,48,11,2018,1
1543347589796,19,27,48,11,2018,1
1543347686796,19,27,48,11,2018,1
1543347767796,19,27,48,11,2018,1
1543347806796,19,27,48,11,2018,1
1543347881796,19,27,48,11,2018,1
1543347950796,19,27,48,11,2018,1
1543347999796,19,27,48,11,2018,1
1543348122796,19,27,48,11,2018,1
1543348168796,19,27,48,11,2018,1
1543348179796,19,27,48,11,2018,1
1543348301796,19,27,48,11,2018,1
1543348312796,19,27,48,11,2018,1
1543348450796,19,27,48,11,2018,1
1543348470796,19,27,48,11,2018,1
1543348532796,19,27,48,11,2018,1
1543348612796,19,27,48,11,2018,1
1543348744796,19,27,48,11,2018,1
1543348782796,19,27,48,11,2018,1
1543348788796,19,27,48,11,2018,1
1543348813796,20,27,48,11,2018,1
1543348979796,20,27,48,11,2018,1
1543349001796,20,27,48,11,2018,1
1543349015796,20,27,48,11,2018,1
1543349043796,20,27,48,11,2018,1
1543349053796,20,27,48,11,2018,1
1543349201796,20,27,48,11,2018,1
1543349224796,20,27,48,11,2018,1
1543349268796,20,27,48,11,2018,1
1543349320796,20,27,48,11,2018,1
1543349417796,20,27,48,11,2018,1
1543349579796,20,27,48,11,2018,1
1543349625796,20,27,48,11,2018,1
1543349765796,20,27,48,11,2018,1
1543349886796,20,27,48,11,2018,1
1543350042796,20,27,48,11,2018,1
1543350062796,20,27,48,11,2018,1
1543350181796,20,27,48,11,2018,1
1543350238796,20,27,48,11,2018,1
1543350267796,20,27,48,11,2018,1
1543350410796,20,27,48,11,2018,1
1543350516796,20,27,48,11,2018,1
1543350635796,20,27,48,11,2018,1
1543350699796,20,27,48,11,2018,1
1543350733796,20,27,48,11,2018,1
1543350744796,20,27,48,11,2018,1
1543350815796,20,27,48,11,2018,1
1543350951796,20,27,48,11,2018,1
1543350984796,20,27,48,11,2018,1
1543351155796,20,27,48,11,2018,1
1543351162796,20,27,48,11,2018,1
1543351352796,20,27,48,11,2018,1
1543351488796,20,27,48,11,2018,1
1543351560796,20,27,48,11,2018,1
1543351714796,20,27,48,11,2018,1
1543351716796,20,27,48,11,2018,1
1543351899796,20,27,48,11,2018,1
1543351935796,20,27,48,11,2018,1
1543352121796,20,27,48,11,2018,1
1543352211796,20,27,48,11,2018,1
1543352516796,21,27,48,11,2018,1
1543352562796,21,27,48,11,2018,1
1543352786796,21,27,48,11,2018,1
1543352829796,21,27,48,11,2018,1
1543352977796,21,27,48,11,2018,1
1543353164796,21,27,48,11,2018,1
1543353220796,21,27,48,11,2018,1
1543353478796,21,27,48,11,2018,1
1543353612796,21,27,48,11,2018,1
1543353691796,21,27,48,11,2018,1
1543353909796,21,27,48,11,2018,1
1543354057796,21,27,48,11,2018,1
1543354247796,21,27,48,11,2018,1
1543354533796,21,27,48,11,2018,1
1543354772796,21,27,48,11,2018,1
1543355024796,21,27,48,11,2018,1
1543355244796,21,27,48,11,2018,1
1543355469796,21,27,48,11,2018,1
1543355655796,21,27,48,11,2018,1
1543355966796,21,27,48,11,2018,1
1543356231796,22,27,48,11,2018,1
1543356468796,22,27,48,11,2018,1
1543356667796,22,27,48,11,2018,1
1543356914796,22,27,48,11,2018,1
1543357643796,22,27,48,11,2018,1
1543357993796,22,27,48,11,2018,1
1543358040796,22,27,48,11,2018,1
1543358159796,22,27,48,11,2018,1
1543358397796,22,27,48,11,2018,1
1543358400796,22,27,48,11,2018,1
1543358593796,22,27,48,11,2018,1
1543358619796,22,27,48,11,2018,1
1543358660796,22,27,48,11,2018,1
1543358855796,22,27,48,11,2018,1
1543358917796,22,27,48,11,2018,1
1543358958796,22,27,48,11,2018,1
1543359094796,22,27,48,11,2018,1
1543359336796,22,27,48,11,2018,1
1543359501796,22,27,48,11,2018,1
1543359805796,23,27,48,11,2018,1
1543359975796,23,27,48,11,2018,1
1543360138796,23,27,48,11,2018,1
1543360379796,23,27,48,11,2018,1
1543360680796,23,27,48,11,2018,1
1543360839796,23,27,48,11,2018,1
1543360879796,23,27,48,11,2018,1
1543361084796,23,27,48,11,2018,1
1543361250796,23,27,48,11,2018,1
1543361372796,23,27,48,11,2018,1
1543361580796,23,27,48,11,2018,1
1543361755796,23,27,48,11,2018,1
1543362012796,23,27,48,11,2018,1
1543362175796,23,27,48,11,2018,1
1543362422796,23,27,48,11,2018,1
1543362696796,23,27,48,11,2018,1
1543362971796,23,27,48,11,2018,1
1543363215796,0,28,48,11,2018,2
1543363420796,0,28,48,11,2018,2
1543363778796,0,28,48,11,2018,2
1543364349796,0,28,48,11,2018,2
1543364729796,0,28,48,11,2018,2
1543364950796,0,28,48,11,2018,2
1543365211796,0,28,48,11,2018,2
1543365212796,0,28,48,11,2018,2
1543365223796,0,28,48,11,2018,2
1543365724796,0,28,48,11,2018,2
1543368722796,1,28,48,11,2018,2
1543369200796,1,28,48,11,2018,2
1543369248796,1,28,48,11,2018,2
1543369249796,1,28,48,11,2018,2
1543369456796,1,28,48,11,2018,2
1543377306796,3,28,48,11,2018,2
1543381987796,5,28,48,11,2018,2
1543382018796,5,28,48,11,2018,2
1543386015796,6,28,48,11,2018,2
1543386234796,6,28,48,11,2018,2
1543389090796,7,28,48,11,2018,2
1543389321796,7,28,48,11,2018,2
1543389451796,7,28,48,11,2018,2
1543389593796,7,28,48,11,2018,2
1543389650796,7,28,48,11,2018,2
1543389651796,7,28,48,11,2018,2
1543389661796,7,28,48,11,2018,2
1543389662796,7,28,48,11,2018,2
1543389697796,7,28,48,11,2018,2
1543389913796,7,28,48,11,2018,2
1543389920796,7,28,48,11,2018,2
1543390182796,7,28,48,11,2018,2
1543390381796,7,28,48,11,2018,2
1543390549796,7,28,48,11,2018,2
1543390748796,7,28,48,11,2018,2
1543390901796,7,28,48,11,2018,2
1543390911796,7,28,48,11,2018,2
1543391139796,7,28,48,11,2018,2
1543391350796,7,28,48,11,2018,2
1543391547796,7,28,48,11,2018,2
1543391758796,7,28,48,11,2018,2
1543391969796,7,28,48,11,2018,2
1543392152796,8,28,48,11,2018,2
1543392326796,8,28,48,11,2018,2
1543392580796,8,28,48,11,2018,2
1543392802796,8,28,48,11,2018,2
1543393040796,8,28,48,11,2018,2
1543393137796,8,28,48,11,2018,2
1543393393796,8,28,48,11,2018,2
1543393647796,8,28,48,11,2018,2
1543393727796,8,28,48,11,2018,2
1543393733796,8,28,48,11,2018,2
1543393866796,8,28,48,11,2018,2
1543394066796,8,28,48,11,2018,2
1543394272796,8,28,48,11,2018,2
1543394526796,8,28,48,11,2018,2
1543394747796,8,28,48,11,2018,2
1543394874796,8,28,48,11,2018,2
1543395089796,8,28,48,11,2018,2
1543395302796,8,28,48,11,2018,2
1543395534796,8,28,48,11,2018,2
1543395706796,9,28,48,11,2018,2
1543395843796,9,28,48,11,2018,2
1543395917796,9,28,48,11,2018,2
1543395987796,9,28,48,11,2018,2
1543396088796,9,28,48,11,2018,2
1543396255796,9,28,48,11,2018,2
1543396485796,9,28,48,11,2018,2
1543396593796,9,28,48,11,2018,2
1543396651796,9,28,48,11,2018,2
1543396809796,9,28,48,11,2018,2
1543396822796,9,28,48,11,2018,2
1543396997796,9,28,48,11,2018,2
1543397114796,9,28,48,11,2018,2
1543397176796,9,28,48,11,2018,2
1543397309796,9,28,48,11,2018,2
1543397317796,9,28,48,11,2018,2
1543397517796,9,28,48,11,2018,2
1543397541796,9,28,48,11,2018,2
1543397609796,9,28,48,11,2018,2
1543397687796,9,28,48,11,2018,2
1543397714796,9,28,48,11,2018,2
1543397770796,9,28,48,11,2018,2
1543397807796,9,28,48,11,2018,2
1543397941796,9,28,48,11,2018,2
1543398004796,9,28,48,11,2018,2
1543398194796,9,28,48,11,2018,2
1543398198796,9,28,48,11,2018,2
1543398383796,9,28,48,11,2018,2
1543398426796,9,28,48,11,2018,2
1543398615796,9,28,48,11,2018,2
1543398718796,9,28,48,11,2018,2
1543398807796,9,28,48,11,2018,2
1543398883796,9,28,48,11,2018,2
1543398962796,9,28,48,11,2018,2
1543399177796,9,28,48,11,2018,2
1543399212796,10,28,48,11,2018,2
1543399361796,10,28,48,11,2018,2
1543399408796,10,28,48,11,2018,2
1543399609796,10,28,48,11,2018,2
1543399718796,10,28,48,11,2018,2
1543399822796,10,28,48,11,2018,2
1543400076796,10,28,48,11,2018,2
1543400239796,10,28,48,11,2018,2
1543400353796,10,28,48,11,2018,2
1543400655796,10,28,48,11,2018,2
1543400656796,10,28,48,11,2018,2
1543400670796,10,28,48,11,2018,2
1543400741796,10,28,48,11,2018,2
1543400742796,10,28,48,11,2018,2
1543400861796,10,28,48,11,2018,2
1543400873796,10,28,48,11,2018,2
1543401398796,10,28,48,11,2018,2
1543401585796,10,28,48,11,2018,2
1543401852796,10,28,48,11,2018,2
1543402005796,10,28,48,11,2018,2
1543402126796,10,28,48,11,2018,2
1543402237796,10,28,48,11,2018,2
1543402360796,10,28,48,11,2018,2
1543402568796,10,28,48,11,2018,2
1543402787796,10,28,48,11,2018,2
1543403092796,11,28,48,11,2018,2
1543403172796,11,28,48,11,2018,2
1543403344796,11,28,48,11,2018,2
1543403434796,11,28,48,11,2018,2
1543403707796,11,28,48,11,2018,2
1543403879796,11,28,48,11,2018,2
1543404138796,11,28,48,11,2018,2
1543404428796,11,28,48,11,2018,2
1543404642796,11,28,48,11,2018,2
1543404874796,11,28,48,11,2018,2
1543405091796,11,28,48,11,2018,2
1543405300796,11,28,48,11,2018,2
1543405421796,11,28,48,11,2018,2
1543405620796,11,28,48,11,2018,2
1543405872796,11,28,48,11,2018,2
1543406177796,11,28,48,11,2018,2
1543406329796,11,28,48,11,2018,2
1543406580796,12,28,48,11,2018,2
1543406819796,12,28,48,11,2018,2
1543407124796,12,28,48,11,2018,2
1543407201796,12,28,48,11,2018,2
1543407267796,12,28,48,11,2018,2
1543407349796,12,28,48,11,2018,2
1543407451796,12,28,48,11,2018,2
1543407503796,12,28,48,11,2018,2
1543407513796,12,28,48,11,2018,2
1543407546796,12,28,48,11,2018,2
1543407666796,12,28,48,11,2018,2
1543407905796,12,28,48,11,2018,2
1543407973796,12,28,48,11,2018,2
1543408162796,12,28,48,11,2018,2
1543408284796,12,28,48,11,2018,2
1543408558796,12,28,48,11,2018,2
1543408791796,12,28,48,11,2018,2
1543409129796,12,28,48,11,2018,2
1543409367796,12,28,48,11,2018,2
1543409569796,12,28,48,11,2018,2
1543409975796,12,28,48,11,2018,2
1543410247796,13,28,48,11,2018,2
1543410533796,13,28,48,11,2018,2
1543410770796,13,28,48,11,2018,2
1543411150796,13,28,48,11,2018,2
1543411410796,13,28,48,11,2018,2
1543411676796,13,28,48,11,2018,2
1543411962796,13,28,48,11,2018,2
1543411972796,13,28,48,11,2018,2
1543411982796,13,28,48,11,2018,2
1543412178796,13,28,48,11,2018,2
1543412395796,13,28,48,11,2018,2
1543412700796,13,28,48,11,2018,2
1543413197796,13,28,48,11,2018,2
1543413261796,13,28,48,11,2018,2
1543413529796,13,28,48,11,2018,2
1543413775796,14,28,48,11,2018,2
1543414071796,14,28,48,11,2018,2
1543414301796,14,28,48,11,2018,2
1543414330796,14,28,48,11,2018,2
1543414474796,14,28,48,11,2018,2
1543414549796,14,28,48,11,2018,2
1543414553796,14,28,48,11,2018,2
1543414573796,14,28,48,11,2018,2
1543414724796,14,28,48,11,2018,2
1543414833796,14,28,48,11,2018,2
1543414840796,14,28,48,11,2018,2
1543414892796,14,28,48,11,2018,2
